FechaMensual,CodigoEstacion,Valor,value_mei_v2,type_ENSO,region,CantidadEventos_x,Año,Mes,CantidadEventos_y
2008-11-01,52060050,361.3,-1.04,niña,andina,0,2008,11,0
2008-12-01,52060050,827.1,-1.05,niña,andina,0,2008,12,0
2009-01-01,52060050,478.5,-1.0,niña,andina,0,2009,1,0
2009-02-01,52060050,438.7,-0.84,niña,andina,1,2009,2,1
2009-03-01,52060050,599.3,-0.93,niña,andina,0,2009,3,0
2009-04-01,52060050,399.4,-0.81,niña,andina,0,2009,4,0
2009-05-01,52060050,382.7,-0.72,niña,andina,0,2009,5,0
2009-06-01,52060050,338.6,-0.06,neutro,andina,0,2009,6,0
2009-07-01,52060050,180.4,0.49,neutro,andina,0,2009,7,0
2009-08-01,52060050,204.0,0.52,niño,andina,0,2009,8,0
2009-09-01,52060050,123.5,0.39,neutro,andina,0,2009,9,0
2009-10-01,52060050,374.8,0.56,niño,andina,0,2009,10,0
2009-11-01,52060050,803.8,1.05,niño,andina,0,2009,11,0
2009-12-01,52060050,681.1,0.96,niño,andina,0,2009,12,0
2010-01-01,52060050,125.9,0.94,niño,andina,0,2010,1,0
2010-02-01,52060050,355.9,1.28,niño,andina,0,2010,2,0
2010-03-01,52060050,325.3,1.31,niño,andina,0,2010,3,0
2010-04-01,52060050,584.8,0.49,neutro,andina,0,2010,4,0
2010-05-01,52060050,453.2,-0.17,neutro,andina,0,2010,5,0
2010-06-01,52060050,312.4,-1.33,niña,andina,0,2010,6,0
2010-07-01,52060050,437.9,-2.43,niña,andina,0,2010,7,0
2010-08-01,52060050,276.0,-2.4,niña,andina,0,2010,8,0
2010-09-01,52060050,340.3,-2.28,niña,andina,0,2010,9,0
2010-10-01,52060050,661.4,-2.18,niña,andina,0,2010,10,0
2010-11-01,52060050,956.6,-2.03,niña,andina,0,2010,11,0
2010-12-01,52060050,910.5,-1.91,niña,andina,0,2010,12,0
2011-01-01,52060050,657.5,-1.83,niña,andina,1,2011,1,1
2011-02-01,52060050,758.7,-1.63,niña,andina,0,2011,2,0
2011-03-01,52060050,742.1,-1.79,niña,andina,0,2011,3,0
2011-04-01,52060050,896.2,-1.73,niña,andina,0,2011,4,0
2011-05-01,52060050,373.2,-1.29,niña,andina,0,2011,5,0
2011-06-01,52060050,387.0,-1.08,niña,andina,0,2011,6,0
2011-07-01,52060050,302.4,-0.86,niña,andina,0,2011,7,0
2011-08-01,52060050,249.2,-0.88,niña,andina,0,2011,8,0
2011-09-01,52060050,397.9,-1.16,niña,andina,0,2011,9,0
2011-10-01,52060050,717.1,-1.37,niña,andina,0,2011,10,0
2011-11-01,52060050,638.7,-1.21,niña,andina,1,2011,11,1
2011-12-01,52060050,611.3,-1.24,niña,andina,0,2011,12,0
2012-01-01,52060050,760.2,-1.08,niña,andina,1,2012,1,1
2012-02-01,52060050,339.7,-0.67,niña,andina,2,2012,2,2
2012-03-01,52060050,340.1,-0.59,niña,andina,0,2012,3,0
2012-04-01,52060050,568.1,-0.43,neutro,andina,1,2012,4,1
2012-05-01,52060050,242.7,-0.36,neutro,andina,0,2012,5,0
2012-06-01,52060050,102.7,-0.28,neutro,andina,0,2012,6,0
2012-07-01,52060050,105.5,0.3,neutro,andina,0,2012,7,0
2012-08-01,52060050,136.8,-0.06,neutro,andina,0,2012,8,0
2012-09-01,52060050,166.0,-0.32,neutro,andina,0,2012,9,0
2012-10-01,52060050,640.5,-0.22,neutro,andina,0,2012,10,0
2012-11-01,52060050,773.7,-0.07,neutro,andina,0,2012,11,0
2012-12-01,52060050,484.3,-0.06,neutro,andina,0,2012,12,0
2013-01-01,52060050,410.9,-0.05,neutro,andina,0,2013,1,0
2013-02-01,52060050,422.6,-0.07,neutro,andina,0,2013,2,0
2013-03-01,52060050,437.2,-0.14,neutro,andina,1,2013,3,1
2013-04-01,52060050,293.7,-0.36,neutro,andina,0,2013,4,0
2013-05-01,52060050,663.8,-0.71,niña,andina,0,2013,5,0
2013-06-01,52060050,230.9,-1.18,niña,andina,0,2013,6,0
2013-07-01,52060050,172.3,-0.85,niña,andina,0,2013,7,0
2013-08-01,52060050,278.9,-0.5,neutro,andina,0,2013,8,0
2013-09-01,52060050,282.3,-0.38,neutro,andina,0,2013,9,0
2013-10-01,52060050,545.4,-0.16,neutro,andina,0,2013,10,0
2013-11-01,52060050,905.4,-0.17,neutro,andina,0,2013,11,0
2013-12-01,52060050,677.5,-0.35,neutro,andina,0,2013,12,0
2014-01-01,52060050,494.6,-0.51,niña,andina,0,2014,1,0
2014-02-01,52060050,394.1,-0.43,neutro,andina,0,2014,2,0
2014-03-01,52060050,671.1,-0.07,neutro,andina,0,2014,3,0
2014-04-01,52060050,260.0,-0.16,neutro,andina,0,2014,4,0
2014-05-01,52060050,653.7,-0.18,neutro,andina,0,2014,5,0
2014-06-01,52060050,156.2,-0.01,neutro,andina,0,2014,6,0
2014-07-01,52060050,76.0,0.31,neutro,andina,0,2014,7,0
2014-08-01,52060050,119.5,0.15,neutro,andina,0,2014,8,0
2014-09-01,52060050,307.5,-0.15,neutro,andina,0,2014,9,0
2014-10-01,52060050,764.6,0.06,neutro,andina,0,2014,10,0
2014-11-01,52060050,642.8,0.34,neutro,andina,0,2014,11,0
2014-12-01,52060050,771.4,0.34,neutro,andina,0,2014,12,0
2015-01-01,52060050,358.3,0.23,neutro,andina,0,2015,1,0
2015-02-01,52060050,547.7,0.05,neutro,andina,0,2015,2,0
2015-03-01,52060050,485.1,0.13,neutro,andina,0,2015,3,0
2015-04-01,52060050,431.3,0.35,neutro,andina,0,2015,4,0
2015-05-01,52060050,291.3,0.96,niño,andina,0,2015,5,0
2015-06-01,52060050,116.7,1.85,niño,andina,0,2015,6,0
2015-07-01,52060050,167.4,1.72,niño,andina,0,2015,7,0
2015-08-01,52060050,84.0,1.91,niño,andina,0,2015,8,0
2015-09-01,52060050,147.0,2.21,niño,andina,0,2015,9,0
2015-10-01,52060050,455.8,2.11,niño,andina,0,2015,10,0
2006-01-01,52050040,94.0,-0.68,niña,andina,1,2006,1,1
2006-02-01,52050040,115.0,-0.5,neutro,andina,0,2006,2,0
2006-03-01,52050040,225.0,-0.62,niña,andina,0,2006,3,0
2006-04-01,52050040,299.0,-0.84,niña,andina,1,2006,4,1
2006-05-01,52050040,95.0,-0.43,neutro,andina,1,2006,5,1
2006-06-01,52050040,130.0,-0.23,neutro,andina,0,2006,6,0
2006-07-01,52050040,31.0,0.11,neutro,andina,0,2006,7,0
2006-08-01,52050040,7.0,0.56,niño,andina,0,2006,8,0
2006-09-01,52050040,42.0,0.63,niño,andina,0,2006,9,0
2006-10-01,52050040,134.0,0.68,niño,andina,0,2006,10,0
2006-11-01,52050040,239.0,0.9,niño,andina,0,2006,11,0
2006-12-01,52050040,216.0,0.59,niño,andina,0,2006,12,0
2007-01-01,52050040,32.3,0.62,niño,andina,0,2007,1,0
2007-02-01,52050040,25.0,0.39,neutro,andina,0,2007,2,0
2007-03-01,52050040,258.0,-0.22,neutro,andina,0,2007,3,0
2007-04-01,52050040,276.0,-0.36,neutro,andina,3,2007,4,3
2007-05-01,52050040,193.0,-0.44,neutro,andina,0,2007,5,0
2007-06-01,52050040,47.9,-0.86,niña,andina,0,2007,6,0
2007-07-01,52050040,62.0,-0.77,niña,andina,0,2007,7,0
2007-08-01,52050040,33.0,-0.94,niña,andina,0,2007,8,0
2007-09-01,52050040,4.0,-1.1,niña,andina,0,2007,9,0
2007-10-01,52050040,234.0,-1.14,niña,andina,0,2007,10,0
2007-11-01,52050040,193.0,-1.12,niña,andina,0,2007,11,0
2007-12-01,52050040,229.0,-1.21,niña,andina,0,2007,12,0
2008-01-01,52050040,142.0,-1.08,niña,andina,1,2008,1,1
2008-02-01,52050040,148.0,-1.27,niña,andina,0,2008,2,0
2008-03-01,52050040,125.0,-1.53,niña,andina,1,2008,3,1
2008-04-01,52050040,319.0,-1.13,niña,andina,0,2008,4,0
2008-05-01,52050040,257.0,-0.98,niña,andina,3,2008,5,3
2008-06-01,52050040,162.0,-0.86,niña,andina,0,2008,6,0
2008-07-01,52050040,53.0,-0.87,niña,andina,0,2008,7,0
2008-08-01,52050040,76.0,-1.08,niña,andina,0,2008,8,0
2008-09-01,52050040,77.0,-1.07,niña,andina,0,2008,9,0
2008-10-01,52050040,183.0,-1.12,niña,andina,0,2008,10,0
2008-11-01,52050040,109.0,-1.04,niña,andina,0,2008,11,0
2008-12-01,52050040,122.0,-1.05,niña,andina,1,2008,12,1
2009-01-01,52050040,248.0,-1.0,niña,andina,1,2009,1,1
2009-02-01,52050040,158.0,-0.84,niña,andina,2,2009,2,2
2009-03-01,52050040,227.0,-0.93,niña,andina,2,2009,3,2
2009-04-01,52050040,84.0,-0.81,niña,andina,1,2009,4,1
2009-05-01,52050040,110.0,-0.72,niña,andina,0,2009,5,0
2009-06-01,52050040,79.0,-0.06,neutro,andina,0,2009,6,0
2009-07-01,52050040,27.0,0.49,neutro,andina,0,2009,7,0
2009-08-01,52050040,72.0,0.52,niño,andina,0,2009,8,0
2009-09-01,52050040,18.0,0.39,neutro,andina,0,2009,9,0
2009-10-01,52050040,109.0,0.56,niño,andina,0,2009,10,0
2009-11-01,52050040,150.0,1.05,niño,andina,0,2009,11,0
2009-12-01,52050040,103.0,0.96,niño,andina,0,2009,12,0
2010-01-01,52050040,9.0,0.94,niño,andina,0,2010,1,0
2010-02-01,52050040,87.0,1.28,niño,andina,0,2010,2,0
2010-03-01,52050040,15.0,1.31,niño,andina,0,2010,3,0
2010-04-01,52050040,279.0,0.49,neutro,andina,0,2010,4,0
2010-05-01,52050040,136.0,-0.17,neutro,andina,0,2010,5,0
2010-06-01,52050040,62.0,-1.33,niña,andina,0,2010,6,0
2010-07-01,52050040,164.0,-2.43,niña,andina,0,2010,7,0
2010-08-01,52050040,31.0,-2.4,niña,andina,0,2010,8,0
2010-09-01,52050040,98.0,-2.28,niña,andina,0,2010,9,0
2010-10-01,52050040,149.0,-2.18,niña,andina,0,2010,10,0
2010-11-01,52050040,305.5,-2.03,niña,andina,13,2010,11,13
2010-12-01,52050040,200.0,-1.91,niña,andina,8,2010,12,8
2011-01-01,52050040,61.0,-1.83,niña,andina,2,2011,1,2
2011-02-01,52050040,163.0,-1.63,niña,andina,3,2011,2,3
2011-03-01,52050040,140.0,-1.79,niña,andina,3,2011,3,3
2011-04-01,52050040,325.0,-1.73,niña,andina,5,2011,4,5
2011-05-01,52050040,154.0,-1.29,niña,andina,4,2011,5,4
2011-06-01,52050040,115.0,-1.08,niña,andina,5,2011,6,5
2011-07-01,52050040,76.0,-0.86,niña,andina,0,2011,7,0
2011-08-01,52050040,32.0,-0.88,niña,andina,0,2011,8,0
2011-09-01,52050040,35.0,-1.16,niña,andina,0,2011,9,0
2011-10-01,52050040,152.0,-1.37,niña,andina,0,2011,10,0
2011-11-01,52050040,146.0,-1.21,niña,andina,0,2011,11,0
2011-12-01,52050040,172.0,-1.24,niña,andina,1,2011,12,1
2012-01-01,52050040,173.0,-1.08,niña,andina,8,2012,1,8
2012-02-01,52050040,93.0,-0.67,niña,andina,8,2012,2,8
2012-03-01,52050040,95.0,-0.59,niña,andina,7,2012,3,7
2012-04-01,52050040,191.0,-0.43,neutro,andina,24,2012,4,24
2012-05-01,52050040,58.0,-0.36,neutro,andina,1,2012,5,1
2012-06-01,52050040,35.0,-0.28,neutro,andina,0,2012,6,0
2012-08-01,52050040,9.0,-0.06,neutro,andina,0,2012,8,0
2012-09-01,52050040,10.0,-0.32,neutro,andina,0,2012,9,0
2012-10-01,52050040,78.0,-0.22,neutro,andina,0,2012,10,0
2012-11-01,52050040,239.0,-0.07,neutro,andina,0,2012,11,0
2012-12-01,52050040,56.0,-0.06,neutro,andina,1,2012,12,1
2013-01-01,52050040,42.0,-0.05,neutro,andina,0,2013,1,0
2013-02-01,52050040,86.0,-0.07,neutro,andina,0,2013,2,0
2013-03-01,52050040,73.0,-0.14,neutro,andina,3,2013,3,3
2013-04-01,52050040,99.0,-0.36,neutro,andina,1,2013,4,1
2013-05-01,52050040,237.0,-0.71,niña,andina,4,2013,5,4
2013-06-01,52050040,8.0,-1.18,niña,andina,0,2013,6,0
2013-07-01,52050040,27.0,-0.85,niña,andina,0,2013,7,0
2013-08-01,52050040,31.0,-0.5,neutro,andina,0,2013,8,0
2013-09-01,52050040,31.0,-0.38,neutro,andina,0,2013,9,0
2013-10-01,52050040,127.0,-0.16,neutro,andina,0,2013,10,0
2013-11-01,52050040,144.0,-0.17,neutro,andina,0,2013,11,0
2013-12-01,52050040,123.0,-0.35,neutro,andina,0,2013,12,0
2014-01-01,52050040,120.0,-0.51,niña,andina,4,2014,1,4
2014-02-01,52050040,68.0,-0.43,neutro,andina,0,2014,2,0
2014-03-01,52050040,186.0,-0.07,neutro,andina,0,2014,3,0
2014-04-01,52050040,123.0,-0.16,neutro,andina,0,2014,4,0
2014-05-01,52050040,250.0,-0.18,neutro,andina,4,2014,5,4
2014-06-01,52050040,88.0,-0.01,neutro,andina,0,2014,6,0
2014-08-01,52050040,13.0,0.15,neutro,andina,0,2014,8,0
2014-09-01,52050040,51.0,-0.15,neutro,andina,0,2014,9,0
2014-10-01,52050040,240.0,0.06,neutro,andina,0,2014,10,0
2014-11-01,52050040,120.0,0.34,neutro,andina,0,2014,11,0
2014-12-01,52050040,185.0,0.34,neutro,andina,0,2014,12,0
2015-01-01,52050040,92.0,0.23,neutro,andina,0,2015,1,0
2015-03-01,52050040,110.0,0.13,neutro,andina,0,2015,3,0
2015-04-01,52050040,147.0,0.35,neutro,andina,2,2015,4,2
2015-05-01,52050040,49.0,0.96,niño,andina,0,2015,5,0
2015-06-01,52050040,9.0,1.85,niño,andina,0,2015,6,0
2015-07-01,52050040,32.0,1.72,niño,andina,0,2015,7,0
2015-08-01,52050040,0.0,1.91,niño,andina,0,2015,8,0
2015-09-01,52050040,1.0,2.21,niño,andina,0,2015,9,0
2015-10-01,52050040,171.0,2.11,niño,andina,0,2015,10,0
2015-11-01,52050040,164.0,1.88,niño,andina,0,2015,11,0
2006-01-01,52050190,76.0,-0.68,niña,andina,0,2006,1,0
2006-02-01,52050190,78.0,-0.5,neutro,andina,0,2006,2,0
2006-03-01,52050190,125.0,-0.62,niña,andina,0,2006,3,0
2006-04-01,52050190,104.0,-0.84,niña,andina,0,2006,4,0
2006-05-01,52050190,56.0,-0.43,neutro,andina,0,2006,5,0
2006-06-01,52050190,118.0,-0.23,neutro,andina,0,2006,6,0
2006-07-01,52050190,62.0,0.11,neutro,andina,0,2006,7,0
2006-08-01,52050190,67.0,0.56,niño,andina,0,2006,8,0
2006-09-01,52050190,73.0,0.63,niño,andina,0,2006,9,0
2006-10-01,52050190,108.0,0.68,niño,andina,0,2006,10,0
2006-11-01,52050190,113.0,0.9,niño,andina,0,2006,11,0
2006-12-01,52050190,101.8,0.59,niño,andina,0,2006,12,0
2007-01-01,52050190,49.0,0.62,niño,andina,0,2007,1,0
2007-02-01,52050190,37.0,0.39,neutro,andina,0,2007,2,0
2007-03-01,52050190,120.0,-0.22,neutro,andina,0,2007,3,0
2007-04-01,52050190,132.0,-0.36,neutro,andina,1,2007,4,1
2007-05-01,52050190,65.0,-0.44,neutro,andina,0,2007,5,0
2007-06-01,52050190,89.0,-0.86,niña,andina,0,2007,6,0
2007-07-01,52050190,63.0,-0.77,niña,andina,0,2007,7,0
2007-08-01,52050190,83.0,-0.94,niña,andina,0,2007,8,0
2007-09-01,52050190,36.0,-1.1,niña,andina,0,2007,9,0
2007-10-01,52050190,123.0,-1.14,niña,andina,0,2007,10,0
2007-11-01,52050190,108.0,-1.12,niña,andina,0,2007,11,0
2007-12-01,52050190,105.1,-1.21,niña,andina,0,2007,12,0
2008-01-01,52050190,82.2,-1.08,niña,andina,0,2008,1,0
2008-02-01,52050190,76.0,-1.27,niña,andina,0,2008,2,0
2008-03-01,52050190,102.8,-1.53,niña,andina,1,2008,3,1
2008-04-01,52050190,141.0,-1.13,niña,andina,0,2008,4,0
2008-05-01,52050190,103.0,-0.98,niña,andina,1,2008,5,1
2008-06-01,52050190,62.0,-0.86,niña,andina,2,2008,6,2
2008-07-01,52050190,24.6,-0.87,niña,andina,0,2008,7,0
2008-08-01,52050190,57.7,-1.08,niña,andina,0,2008,8,0
2008-09-01,52050190,37.4,-1.07,niña,andina,0,2008,9,0
2008-10-01,52050190,140.8,-1.12,niña,andina,0,2008,10,0
2008-11-01,52050190,99.3,-1.04,niña,andina,0,2008,11,0
2008-12-01,52050190,64.1,-1.05,niña,andina,0,2008,12,0
2009-01-01,52050190,137.5,-1.0,niña,andina,0,2009,1,0
2009-02-01,52050190,112.3,-0.84,niña,andina,1,2009,2,1
2009-03-01,52050190,90.9,-0.93,niña,andina,0,2009,3,0
2009-04-01,52050190,76.4,-0.81,niña,andina,1,2009,4,1
2009-05-01,52050190,54.2,-0.72,niña,andina,0,2009,5,0
2009-06-01,52050190,45.6,-0.06,neutro,andina,0,2009,6,0
2009-07-01,52050190,31.6,0.49,neutro,andina,0,2009,7,0
2009-08-01,52050190,38.6,0.52,niño,andina,0,2009,8,0
2009-09-01,52050190,31.7,0.39,neutro,andina,0,2009,9,0
2009-10-01,52050190,79.3,0.56,niño,andina,0,2009,10,0
2009-11-01,52050190,37.6,1.05,niño,andina,0,2009,11,0
2009-12-01,52050190,45.5,0.96,niño,andina,0,2009,12,0
2010-01-01,52050190,8.5,0.94,niño,andina,0,2010,1,0
2010-02-01,52050190,83.5,1.28,niño,andina,0,2010,2,0
2010-03-01,52050190,53.5,1.31,niño,andina,0,2010,3,0
2010-04-01,52050190,128.9,0.49,neutro,andina,0,2010,4,0
2010-05-01,52050190,100.5,-0.17,neutro,andina,0,2010,5,0
2010-06-01,52050190,43.5,-1.33,niña,andina,0,2010,6,0
2010-07-01,52050190,85.7,-2.43,niña,andina,0,2010,7,0
2010-08-01,52050190,21.4,-2.4,niña,andina,0,2010,8,0
2010-09-01,52050190,66.7,-2.28,niña,andina,0,2010,9,0
2010-10-01,52050190,65.0,-2.18,niña,andina,0,2010,10,0
2010-11-01,52050190,170.3,-2.03,niña,andina,1,2010,11,1
2010-12-01,52050190,128.0,-1.91,niña,andina,1,2010,12,1
2011-01-01,52050190,44.9,-1.83,niña,andina,0,2011,1,0
2011-02-01,52050190,96.0,-1.63,niña,andina,4,2011,2,4
2011-03-01,52050190,103.6,-1.79,niña,andina,0,2011,3,0
2011-04-01,52050190,108.0,-1.73,niña,andina,0,2011,4,0
2011-05-01,52050190,147.5,-1.29,niña,andina,3,2011,5,3
2011-06-01,52050190,64.8,-1.08,niña,andina,4,2011,6,4
2011-07-01,52050190,126.1,-0.86,niña,andina,0,2011,7,0
2011-08-01,52050190,67.2,-0.88,niña,andina,0,2011,8,0
2011-09-01,52050190,54.2,-1.16,niña,andina,0,2011,9,0
2011-10-01,52050190,54.6,-1.37,niña,andina,0,2011,10,0
2011-11-01,52050190,186.3,-1.21,niña,andina,2,2011,11,2
2011-12-01,52050190,136.5,-1.24,niña,andina,4,2011,12,4
2012-01-01,52050190,116.1,-1.08,niña,andina,1,2012,1,1
2012-02-01,52050190,79.0,-0.67,niña,andina,5,2012,2,5
2012-03-01,52050190,104.6,-0.59,niña,andina,4,2012,3,4
2012-04-01,52050190,132.9,-0.43,neutro,andina,1,2012,4,1
2012-05-01,52050190,36.7,-0.36,neutro,andina,5,2012,5,5
2012-06-01,52050190,54.3,-0.28,neutro,andina,0,2012,6,0
2012-07-01,52050190,61.0,0.3,neutro,andina,1,2012,7,1
2012-08-01,52050190,42.7,-0.06,neutro,andina,0,2012,8,0
2012-09-01,52050190,23.2,-0.32,neutro,andina,0,2012,9,0
2012-10-01,52050190,64.7,-0.22,neutro,andina,0,2012,10,0
2012-11-01,52050190,43.0,-0.07,neutro,andina,0,2012,11,0
2012-12-01,52050190,44.8,-0.06,neutro,andina,0,2012,12,0
2013-01-01,52050190,74.2,-0.05,neutro,andina,0,2013,1,0
2013-02-01,52050190,162.8,-0.07,neutro,andina,0,2013,2,0
2013-03-01,52050190,43.6,-0.14,neutro,andina,0,2013,3,0
2013-04-01,52050190,96.0,-0.36,neutro,andina,0,2013,4,0
2013-05-01,52050190,128.3,-0.71,niña,andina,3,2013,5,3
2013-06-01,52050190,39.0,-1.18,niña,andina,0,2013,6,0
2013-07-01,52050190,106.3,-0.85,niña,andina,2,2013,7,2
2013-08-01,52050190,36.6,-0.5,neutro,andina,1,2013,8,1
2013-09-01,52050190,38.0,-0.38,neutro,andina,0,2013,9,0
2013-10-01,52050190,83.3,-0.16,neutro,andina,0,2013,10,0
2013-11-01,52050190,125.3,-0.17,neutro,andina,0,2013,11,0
2013-12-01,52050190,64.3,-0.35,neutro,andina,0,2013,12,0
2014-01-01,52050190,63.2,-0.51,niña,andina,0,2014,1,0
2014-02-01,52050190,36.1,-0.43,neutro,andina,0,2014,2,0
2014-03-01,52050190,158.2,-0.07,neutro,andina,1,2014,3,1
2014-04-01,52050190,44.2,-0.16,neutro,andina,0,2014,4,0
2014-05-01,52050190,172.4,-0.18,neutro,andina,2,2014,5,2
2014-06-01,52050190,80.1,-0.01,neutro,andina,0,2014,6,0
2014-07-01,52050190,71.5,0.31,neutro,andina,0,2014,7,0
2014-08-01,52050190,44.5,0.15,neutro,andina,0,2014,8,0
2014-09-01,52050190,55.1,-0.15,neutro,andina,0,2014,9,0
2014-10-01,52050190,116.0,0.06,neutro,andina,0,2014,10,0
2014-11-01,52050190,154.7,0.34,neutro,andina,0,2014,11,0
2014-12-01,52050190,149.8,0.34,neutro,andina,0,2014,12,0
2015-01-01,52050190,69.3,0.23,neutro,andina,0,2015,1,0
2015-02-01,52050190,54.3,0.05,neutro,andina,0,2015,2,0
2015-03-01,52050190,105.9,0.13,neutro,andina,0,2015,3,0
2015-04-01,52050190,71.0,0.35,neutro,andina,0,2015,4,0
2015-05-01,52050190,50.7,0.96,niño,andina,0,2015,5,0
2015-06-01,52050190,97.0,1.85,niño,andina,0,2015,6,0
2015-07-01,52050190,72.8,1.72,niño,andina,0,2015,7,0
2015-08-01,52050190,40.4,1.91,niño,andina,0,2015,8,0
2015-09-01,52050190,33.3,2.21,niño,andina,0,2015,9,0
2015-10-01,52050190,32.5,2.11,niño,andina,0,2015,10,0
2015-11-01,52050190,91.9,1.88,niño,andina,0,2015,11,0
2015-12-01,52050190,15.4,1.9,niño,andina,0,2015,12,0
2006-01-01,52050080,108.4,-0.68,niña,andina,0,2006,1,0
2006-02-01,52050080,77.1,-0.5,neutro,andina,1,2006,2,1
2006-03-01,52050080,174.4,-0.62,niña,andina,0,2006,3,0
2006-04-01,52050080,224.2,-0.84,niña,andina,0,2006,4,0
2006-05-01,52050080,53.6,-0.43,neutro,andina,0,2006,5,0
2006-06-01,52050080,110.9,-0.23,neutro,andina,0,2006,6,0
2006-07-01,52050080,15.8,0.11,neutro,andina,0,2006,7,0
2006-08-01,52050080,15.2,0.56,niño,andina,0,2006,8,0
2006-09-01,52050080,16.2,0.63,niño,andina,0,2006,9,0
2006-10-01,52050080,91.5,0.68,niño,andina,0,2006,10,0
2006-11-01,52050080,159.0,0.9,niño,andina,1,2006,11,1
2006-12-01,52050080,128.9,0.59,niño,andina,0,2006,12,0
2007-01-01,52050080,60.6,0.62,niño,andina,0,2007,1,0
2007-02-01,52050080,18.2,0.39,neutro,andina,0,2007,2,0
2007-03-01,52050080,133.1,-0.22,neutro,andina,0,2007,3,0
2007-04-01,52050080,120.5,-0.36,neutro,andina,0,2007,4,0
2007-05-01,52050080,70.8,-0.44,neutro,andina,0,2007,5,0
2007-06-01,52050080,43.7,-0.86,niña,andina,0,2007,6,0
2007-07-01,52050080,44.1,-0.77,niña,andina,0,2007,7,0
2007-08-01,52050080,30.2,-0.94,niña,andina,0,2007,8,0
2007-09-01,52050080,3.7,-1.1,niña,andina,0,2007,9,0
2007-10-01,52050080,208.6,-1.14,niña,andina,0,2007,10,0
2007-11-01,52050080,149.4,-1.12,niña,andina,0,2007,11,0
2007-12-01,52050080,126.6,-1.21,niña,andina,0,2007,12,0
2008-01-01,52050080,144.3,-1.08,niña,andina,0,2008,1,0
2008-02-01,52050080,105.4,-1.27,niña,andina,0,2008,2,0
2008-03-01,52050080,127.0,-1.53,niña,andina,0,2008,3,0
2008-04-01,52050080,141.7,-1.13,niña,andina,0,2008,4,0
2008-05-01,52050080,191.3,-0.98,niña,andina,2,2008,5,2
2008-06-01,52050080,50.3,-0.86,niña,andina,0,2008,6,0
2008-07-01,52050080,12.1,-0.87,niña,andina,0,2008,7,0
2008-08-01,52050080,27.1,-1.08,niña,andina,0,2008,8,0
2008-09-01,52050080,27.0,-1.07,niña,andina,0,2008,9,0
2008-10-01,52050080,188.2,-1.12,niña,andina,0,2008,10,0
2008-11-01,52050080,155.7,-1.04,niña,andina,0,2008,11,0
2008-12-01,52050080,183.1,-1.05,niña,andina,0,2008,12,0
2009-01-01,52050080,129.3,-1.0,niña,andina,0,2009,1,0
2009-02-01,52050080,118.0,-0.84,niña,andina,0,2009,2,0
2009-03-01,52050080,123.5,-0.93,niña,andina,2,2009,3,2
2009-04-01,52050080,97.8,-0.81,niña,andina,1,2009,4,1
2009-05-01,52050080,64.8,-0.72,niña,andina,0,2009,5,0
2009-06-01,52050080,46.1,-0.06,neutro,andina,0,2009,6,0
2009-07-01,52050080,21.5,0.49,neutro,andina,0,2009,7,0
2009-08-01,52050080,16.1,0.52,niño,andina,0,2009,8,0
2009-09-01,52050080,36.8,0.39,neutro,andina,0,2009,9,0
2009-10-01,52050080,120.9,0.56,niño,andina,0,2009,10,0
2009-11-01,52050080,127.6,1.05,niño,andina,0,2009,11,0
2009-12-01,52050080,148.8,0.96,niño,andina,0,2009,12,0
2010-01-01,52050080,9.8,0.94,niño,andina,0,2010,1,0
2010-02-01,52050080,46.0,1.28,niño,andina,0,2010,2,0
2010-03-01,52050080,39.7,1.31,niño,andina,0,2010,3,0
2010-04-01,52050080,162.1,0.49,neutro,andina,0,2010,4,0
2010-05-01,52050080,159.3,-0.17,neutro,andina,0,2010,5,0
2010-06-01,52050080,54.5,-1.33,niña,andina,0,2010,6,0
2010-07-01,52050080,96.5,-2.43,niña,andina,0,2010,7,0
2010-08-01,52050080,14.0,-2.4,niña,andina,0,2010,8,0
2010-09-01,52050080,54.7,-2.28,niña,andina,0,2010,9,0
2010-10-01,52050080,142.3,-2.18,niña,andina,0,2010,10,0
2010-11-01,52050080,266.5,-2.03,niña,andina,9,2010,11,9
2010-12-01,52050080,123.1,-1.91,niña,andina,3,2010,12,3
2011-01-01,52050080,89.2,-1.83,niña,andina,0,2011,1,0
2011-02-01,52050080,150.3,-1.63,niña,andina,1,2011,2,1
2011-03-01,52050080,131.3,-1.79,niña,andina,0,2011,3,0
2011-04-01,52050080,170.3,-1.73,niña,andina,2,2011,4,2
2011-05-01,52050080,85.8,-1.29,niña,andina,1,2011,5,1
2011-06-01,52050080,59.2,-1.08,niña,andina,2,2011,6,2
2011-07-01,52050080,81.2,-0.86,niña,andina,0,2011,7,0
2011-08-01,52050080,18.3,-0.88,niña,andina,0,2011,8,0
2011-09-01,52050080,33.2,-1.16,niña,andina,0,2011,9,0
2011-10-01,52050080,138.0,-1.37,niña,andina,1,2011,10,1
2011-11-01,52050080,101.8,-1.21,niña,andina,0,2011,11,0
2011-12-01,52050080,217.5,-1.24,niña,andina,4,2011,12,4
2012-01-01,52050080,216.3,-1.08,niña,andina,2,2012,1,2
2012-02-01,52050080,98.9,-0.67,niña,andina,2,2012,2,2
2012-03-01,52050080,93.9,-0.59,niña,andina,1,2012,3,1
2012-04-01,52050080,167.7,-0.43,neutro,andina,7,2012,4,7
2012-05-01,52050080,29.8,-0.36,neutro,andina,3,2012,5,3
