Fecha,NombreEstacion,CodigoEstacion,Latitud,Longitud,Municipio,Ubicacion,FechaMensual
2014-05-08,EL PARAISO - AUT,52055220,"0,981463","-77,55082",Iles2,Vereda El Rosario San Juan,2014-05-01
2012-01-25,EL PARAISO - AUT,52055220,"0,979398","-77,557662",Iles4,ILES - VEREDA EL CARMEN,2012-01-01
2011-12-22,EL PARAISO - AUT,52055220,"0,972582","-77,509971",Iles5,ILES - TAMBURAN,2011-12-01
2011-12-22,EL PARAISO - AUT,52055220,"0,984287","-77,513282",Iles5,ILES - LOMA ALTA,2011-12-01
2011-06-24,EL PARAISO - AUT,52055220,"0,9776099","-77,5390127",Iles6,NoRegister,2011-06-01
2011-05-02,EL PARAISO - AUT,52055220,"0,9777815","-77,5306013",Iles7,NoRegister,2011-05-01
2009-03-29,EL PARAISO - AUT,52055220,"0,9682325","-77,5212965",Iles8,NoRegister,2009-03-01
2006-03-18,EL PARAISO - AUT,52055220,"0,9764299","-77,540504",Iles9,NoRegister,2006-03-01
2013-12-08,EL PARAISO - AUT,52055220,"1,1460953","-77,8675899",Mallama1,NoRegister,2013-12-01
2008-02-28,EL PARAISO - AUT,52055220,"1,140872","-77,8645669",Mallama10,NoRegister,2008-02-01
2012-05-04,EL PARAISO - AUT,52055220,"1,1405293","-77,8640199",Mallama3,NoRegister,2012-05-01
2012-04-18,EL PARAISO - AUT,52055220,"1,126244","-77,8541214",Mallama4,Coataquer,2012-04-01
2012-04-18,EL PARAISO - AUT,52055220,"1,1405151","-77,8647415",Mallama4,Vereda Piedrancha,2012-04-01
2012-04-18,EL PARAISO - AUT,52055220,"1,1830425","-77,8336848",Mallama4,Vda Pususquer,2012-04-01
2012-02-01,EL PARAISO - AUT,52055220,"1,1415418","-77,8649924",Mallama5,Vereda Piedrancha,2012-02-01
2012-02-01,EL PARAISO - AUT,52055220,"1,1830425","-77,8336848",Mallama5,Vereda Pususquer,2012-02-01
2011-04-21,EL PARAISO - AUT,52055220,"1,140872","-77,8645669",Mallama6,NoRegister,2011-04-01
2010-12-21,EL PARAISO - AUT,52055220,"1,1202937","-77,8486974",Mallama7,Via panamerica pasto-tumaco - via el guabo,2010-12-01
2010-11-23,EL PARAISO - AUT,52055220,"1,1119064","-77,8137855",Mallama8,Via sector de las Peñas Blancas - zona guabo,2010-11-01
2008-03-13,EL PARAISO - AUT,52055220,"1,140872","-77,8645669",Mallama9,NoRegister,2008-03-01
2012-04-26,EL PARAISO - AUT,52055220,"1,0577131","-77,5669164",Ospina1,NoRegister,2012-04-01
2012-02-16,EL PARAISO - AUT,52055220,"1,0564902","-77,5700063",Ospina2,IE Francisco de Paula Santander,2012-02-01
2012-01-24,EL PARAISO - AUT,52055220,"0,9995033","-77,5530634",Ospina3,San isidro-san antonio,2012-01-01
2012-01-24,EL PARAISO - AUT,52055220,"1,0107801","-77,5522934",Ospina3,San Isidro-La Florida,2012-01-01
2012-01-02,EL PARAISO - AUT,52055220,"1,057048","-77,5669808",Ospina4,NoRegister,2012-01-01
2011-06-13,EL PARAISO - AUT,52055220,"1,058464","-77,5661219",Ospina5,NoRegister,2011-06-01
2011-03-28,EL PARAISO - AUT,52055220,"1,058464","-77,5661219",Ospina6,NoRegister,2011-03-01
2014-01-08,EL PARAISO - AUT,52055220,"1,1949851","-77,5601487",Providencia1,German-Ahumada,2014-01-01
2012-04-10,EL PARAISO - AUT,52055220,"1,1943814","-77,5617296",Providencia2,German-Ahumada,2012-04-01
2012-04-11,EL PARAISO - AUT,52055220,"1,2141993","-77,7072103",Santacruz1,Guachaves-Diamante,2012-04-01
2009-01-26,EL PARAISO - AUT,52055220,"1,2092956","-77,6884491",Santacruz5,Guachavez-san martin,2009-01-01
2009-01-26,EL PARAISO - AUT,52055220,"1,2133408","-77,6758943",Santacruz5,Balaica-guachavez,2009-01-01
2012-01-24,EL PARAISO - AUT,52055220,"1,0199333","-77,6351983",Sapuyes1,La floresta,2012-01-01
2011-12-22,EL PARAISO - AUT,52055220,"1,0369346","-77,6219256",Sapuyes2,NoRegister,2011-12-01
2011-06-28,EL PARAISO - AUT,52055220,"1,0371516","-77,6217457",Sapuyes3,NoRegister,2011-06-01
2011-05-26,EL PARAISO - AUT,52055220,"1,0371516","-77,6217457",Sapuyes5,NoRegister,2011-05-01
2011-03-08,EL PARAISO - AUT,52055220,"1,0371516","-77,6217457",Sapuyes6,NoRegister,2011-03-01
2008-05-23,EL PARAISO - AUT,52055220,"1,0371516","-77,6217457",Sapuyes7,NoRegister,2008-05-01
2012-01-21,EL PARAISO - AUT,52055220,"1,0887645","-77,6186412",Tuquerres1,NoRegister,2012-01-01
2011-05-31,EL PARAISO - AUT,52055220,"1,085739","-77,618641",Tuquerres2,NoRegister,2011-05-01
2011-04-22,EL PARAISO - AUT,52055220,"1,085739","-77,618641",Tuquerres3,NoRegister,2011-04-01
2011-02-28,EL PARAISO - AUT,52055220,"1,0979921","-77,6345525",Tuquerres4,NoRegister,2011-02-01
2011-02-28,EL PARAISO - AUT,52055220,"1,1684992","-77,6367311",Tuquerres4,NoRegister,2011-02-01
2009-04-15,EL PARAISO - AUT,52055220,"1,085739","-77,618641",Tuquerres5,NoRegister,2009-04-01
2008-05-04,EL PARAISO - AUT,52055220,"1,085739","-77,618641",Tuquerres6,NoRegister,2008-05-01
2014-02-11,JUNIN,51020010,"1,58263889","-78,1065278",Barbacoas3,Via junin barbacoas sector tinajillas,2014-02-01
2013-06-01,JUNIN,51020010,"1,2474811","-78,0918182",Barbacoas4,Altaquer,2013-06-01
2011-06-29,JUNIN,51020010,"1,460444","-78,072508",Barbacoas5,via junin barbacoas entre buenavista y peje,2011-06-01
2009-02-16,JUNIN,51020010,"1,33786111","-78,1204444",Barbacoas6,via al mar - incomunicados mallama tumaco,2009-02-01
2014-03-15,JUNIN,51020010,"1,2420581","-78,0931328",Ricaurte1,NoRegister,2014-03-01
2010-11-15,JUNIN,51020010,"1,1538895","-78,0627296",Ricaurte10,El palmar,2010-11-01
2010-11-15,JUNIN,51020010,"1,2229662","-77,9829993",Ricaurte10,Cartagena,2010-11-01
2010-11-15,JUNIN,51020010,"1,2370392","-78,0444541",Ricaurte10,Ospina,2010-11-01
2010-04-07,JUNIN,51020010,"1,1664229","-77,967762",Ricaurte11,San isidro,2010-04-01
2010-04-07,JUNIN,51020010,"1,2020051","-77,977512",Ricaurte11,San francisco,2010-04-01
2010-04-07,JUNIN,51020010,"1,2235591","-77,9843655",Ricaurte11,Cartagena,2010-04-01
2006-11-29,JUNIN,51020010,"1,2205759","-78,009249",Ricaurte12,Via tumaco,2006-11-01
2006-11-29,JUNIN,51020010,"1,2240084","-77,9872763",Ricaurte12,Cartagena,2006-11-01
2006-02-05,JUNIN,51020010,"1,2136252","-77,9962885",Ricaurte13,NoRegister,2006-02-01
2014-01-29,JUNIN,51020010,"1,2219032","-77,9863154",Ricaurte2,NoRegister,2014-01-01
2013-06-01,JUNIN,51020010,"1,2074594","-77,9889933",Ricaurte3,NoRegister,2013-06-01
2013-04-20,JUNIN,51020010,"1,2228012","-78,0669423",Ricaurte4,NoRegister,2013-04-01
2011-12-05,JUNIN,51020010,"1,2238513","-78,0416689",Ricaurte5,NoRegister,2011-12-01
2011-05-11,JUNIN,51020010,"1,2116502","-77,9952447",Ricaurte6,NoRegister,2011-05-01
2011-04-12,JUNIN,51020010,"1,2116502","-77,9952447",Ricaurte7,NoRegister,2011-04-01
2010-12-11,JUNIN,51020010,"1,1483351","-78,0651931",Ricaurte8,NoRegister,2010-12-01
2010-12-11,JUNIN,51020010,"1,2116502","-77,9952447",Ricaurte9,NoRegister,2010-12-01
2013-11-18,LA CRUZ,52030090,"1,6010208","-76,9691788",LaCruz1,San Antonio,2013-11-01
2010-12-23,LA CRUZ,52030090,"1,6263231","-76,9392792",LaCruz10,San Gerardo,2010-12-01
2010-11-24,LA CRUZ,52030090,"1,59982","-76,9689089",LaCruz11,NoRegister,2010-11-01
2006-03-15,LA CRUZ,52030090,"1,5990693","-76,9742304",LaCruz12,NoRegister,2006-03-01
2006-01-12,LA CRUZ,52030090,"1,588029","-76,967763",LaCruz13,VIA LA CRUZ PASTO,2006-01-01
2012-02-24,LA CRUZ,52030090,"1,6251059","-76,9419722",LaCruz2,San Gerardo,2012-02-01
2012-01-20,LA CRUZ,52030090,"1,6043249","-76,9742273",LaCruz3,EscuÃ©la San Francisco,2012-01-01
2012-01-20,LA CRUZ,52030090,"1,5770912","-76,9807243",LaCruz4,Vereda La Cabana,2012-01-01
2012-01-20,LA CRUZ,52030090,"1,6217406","-76,9662039",LaCruz4,Vereda La Vega,2012-01-01
2012-01-17,LA CRUZ,52030090,"1,54023","-76,9638499",LaCruz5,Vereda Loma Larga,2012-01-01
2012-01-17,LA CRUZ,52030090,"1,5443857","-76,9256615",LaCruz5,Vereda La Palma,2012-01-01
2012-01-17,LA CRUZ,52030090,"1,56746","-76,9304499",LaCruz5,Vereda El Salado,2012-01-01
2012-01-17,LA CRUZ,52030090,"1,6137959","-76,8958826",LaCruz5,Moncayo,2012-01-01
2012-01-17,LA CRUZ,52030090,"1,618605","-76,963279",LaCruz5,COFRADIA - LA VEGAÂ,2012-01-01
2012-01-17,LA CRUZ,52030090,"1,6214622","-76,959316",LaCruz5,la Vega,2012-01-01
2012-01-17,LA CRUZ,52030090,"1,6290177","-76,9440863",LaCruz5,san gerardoÂ,2012-01-01
2012-01-04,LA CRUZ,52030090,"1,5349692","-76,949104",LaCruz6,Vereda La Palma,2012-01-01
2012-01-04,LA CRUZ,52030090,"1,5622371","-76,9214644",LaCruz6,La ciÃ©naga,2012-01-01
2012-01-04,LA CRUZ,52030090,"1,5703128","-76,9290256",LaCruz6,Vereda El Salado,2012-01-01
2011-12-12,LA CRUZ,52030090,"1,61639","-76,87715",LaCruz7,Vereda Moncayo,2011-12-01
2011-04-28,LA CRUZ,52030090,"1,6008067","-76,9741231",LaCruz8,NoRegister,2011-04-01
2011-03-09,LA CRUZ,52030090,"1,578855","-76,955657",LaCruz9,la Estancia - Tajumbina,2011-03-01
2011-03-09,LA CRUZ,52030090,"1,593774","-76,979749",LaCruz9,La Cruz - La Cuchilla,2011-03-01
2011-03-09,LA CRUZ,52030090,"1,629205","-76,966754",LaCruz9,la Cruz - Cabuyales,2011-03-01
2015-05-30,LA CRUZ,52030090,"1,6670947","-77,0001298",SanPablo1,NoRegister,2015-05-01
2012-01-03,LA CRUZ,52030090,"1,69317","-76,9993573",SanPablo10,Via achupallas,2012-01-01
2011-11-22,LA CRUZ,52030090,"1,6683285","-77,0140025",SanPablo12,NoRegister,2011-11-01
2011-06-01,LA CRUZ,52030090,"1,6690825","-77,0119996",SanPablo13,NoRegister,2011-06-01
2010-12-27,LA CRUZ,52030090,"1,6745634","-76,9953656",SanPablo14,Sector chilcal,2010-12-01
2010-12-27,LA CRUZ,52030090,"1,6790032","-76,9937992",SanPablo14,Sector yunguilla,2010-12-01
2010-12-09,LA CRUZ,52030090,"1,6772873","-76,9940782",SanPablo15,Chical bajo-Yunguilla,2010-12-01
2009-03-29,LA CRUZ,52030090,"1,6692615","-77,0117494",SanPablo16,NoRegister,2009-03-01
2007-04-16,LA CRUZ,52030090,"1,6690825","-77,0119996",SanPablo17,NoRegister,2007-04-01
2015-05-01,LA CRUZ,52030090,"1,67374","-76,99438",SanPablo2,NoRegister,2015-05-01
2014-11-08,LA CRUZ,52030090,"1,6685417","-77,0120976",SanPablo3,NoRegister,2014-11-01
2013-05-22,LA CRUZ,52030090,"1,70561","-76,99292",SanPablo5,NoRegister,2013-05-01
2013-05-11,LA CRUZ,52030090,"1,6748743","-76,9784544",SanPablo6,Via Chical-Los robles,2013-05-01
2012-05-12,LA CRUZ,52030090,"1,6692444","-77,0073505",SanPablo7,San pablo-las juntas,2012-05-01
2012-01-21,LA CRUZ,52030090,"1,6805984","-76,9612154",SanPablo9,Via briceno-meson,2012-01-01
2013-04-23,LLANO VERDE,52070030,"1,645619","-77,574228",Cumbitara1,VIA CUMBITARA - SANTA MARTA,2013-04-01
2009-02-18,LLANO VERDE,52070030,"1,6474375","-77,5797071",Cumbitara10,NoRegister,2009-02-01
2013-03-25,LLANO VERDE,52070030,"1,6411","-77,50162",Cumbitara2,VIA PISANDA - SOTOMAYOR,2013-03-01
2013-02-07,LLANO VERDE,52070030,"1,6637553","-77,5694595",Cumbitara3,San PabloÂ,2013-02-01
2012-01-24,LLANO VERDE,52070030,"1,624816","-77,506071",Cumbitara4,Aminda,2012-01-01
2012-01-24,LLANO VERDE,52070030,"1,6479737","-77,5785055",Cumbitara4,cabecera municipal,2012-01-01
2012-01-24,LLANO VERDE,52070030,"1,649524","-77,5721804",Cumbitara4,San pablo,2012-01-01
2012-01-24,LLANO VERDE,52070030,"1,654855","-77,579446",Cumbitara4,verede el veinticuatro,2012-01-01
2012-01-24,LLANO VERDE,52070030,"1,670768","-77,558739",Cumbitara4,Tabiles,2012-01-01
2011-04-25,LLANO VERDE,52070030,"1,6464937","-77,57813",Cumbitara5,NoRegister,2011-04-01
2011-02-21,LLANO VERDE,52070030,"1,6477914","-77,5795462",Cumbitara6,NoRegister,2011-02-01
2011-02-13,LLANO VERDE,52070030,"1,6473302","-77,5767889",Cumbitara7,NoRegister,2011-02-01
2010-11-19,LLANO VERDE,52070030,"1,6477453","-77,577749",Cumbitara8,NoRegister,2010-11-01
2009-05-05,LLANO VERDE,52070030,"1,6479308","-77,57813",Cumbitara9,NoRegister,2009-05-01
2012-02-12,LLANO VERDE,52070030,"1,75747","-77,37714",ElRosario4,Santa Isabel,2012-02-01
2012-02-12,LLANO VERDE,52070030,"1,7786644","-77,3686155",ElRosario4,El Rincon,2012-02-01
2012-01-24,LLANO VERDE,52070030,"1,8590452","-77,3925549",ElRosario5,la esmeralda,2012-01-01
2011-12-26,LLANO VERDE,52070030,"1,8676605","-77,389394",ElRosario6,VEREDA PIEDRA GRANDE,2011-12-01
2011-02-16,LLANO VERDE,52070030,"1,7722418","-77,3779489",ElRosario9,el rincon - la sierra,2011-02-01
2012-01-25,LLANO VERDE,52070030,"1,6620498","-77,4010205",Policarpa2,Altamira-El rosal,2012-01-01
2015-11-28,MAGUI,52070010,"1,7658466","-78,1838239",Magui1,Vereda Calle larga,2015-11-01
2014-06-02,MAGUI,52070010,"1,9088225","-78,3387066",RobertoPayan1,NoRegister,2014-06-01
2012-03-29,MAMACONDE,52010060,"1,8219526","-77,3530392",ElRosario3,el rosario - la guacaÂ,2012-03-01
2012-03-29,MAMACONDE,52010060,"1,8687321","-77,3703605",ElRosario3,Vda los pinos,2012-03-01
2012-01-27,MAMACONDE,52010060,"1,8864344","-77,3730044",Leiva1,"Centro educativo Vda, Las caÃ±adas",2012-01-01
2012-01-27,MAMACONDE,52010060,"1,9289133","-77,4037121",Leiva1,Via el Palmar-Cajeto,2012-01-01
2012-01-27,MAMACONDE,52010060,"1,9354157","-77,3035623",Leiva1,Puente gusillos,2012-01-01
2006-04-20,MAMACONDE,52010060,"1,9349678","-77,3062083",Leiva10,NoRegister,2006-04-01
2011-12-17,MAMACONDE,52010060,"1,9349818","-77,3062066",Leiva2,NoRegister,2011-12-01
2011-12-02,MAMACONDE,52010060,"1,9349979","-77,3062039",Leiva3,NoRegister,2011-12-01
2011-11-18,MAMACONDE,52010060,"1,9349818","-77,3062066",Leiva4,NoRegister,2011-11-01
2011-03-03,MAMACONDE,52010060,"1,9349818","-77,3062066",Leiva5,NoRegister,2011-03-01
2010-11-23,MAMACONDE,52010060,"1,88649","-77,3854",Leiva6,El tablon,2010-11-01
2010-11-23,MAMACONDE,52010060,"1,8866187","-77,3729546",Leiva6,Las caÃ±adas,2010-11-01
2010-11-23,MAMACONDE,52010060,"1,93334","-77,38334",Leiva6,El Palmar,2010-11-01
2010-11-23,MAMACONDE,52010060,"1,95057","-77,3132399",Leiva6,La esperanza,2010-11-01
2010-11-23,MAMACONDE,52010060,"1,97859","-77,33461",Leiva6,El campanario,2010-11-01
2010-11-16,MAMACONDE,52010060,"1,9140129","-77,351788",Leiva7,El Palmar-El cucho,2010-11-01
2010-11-16,MAMACONDE,52010060,"1,9193652","-77,2885565",Leiva7,Leiva-Puerto nuevo,2010-11-01
2010-11-16,MAMACONDE,52010060,"1,9221669","-77,3352052",Leiva7,Leiva-El Palmar,2010-11-01
2010-11-16,MAMACONDE,52010060,"1,9454357","-77,3486163",Leiva7,El Palmar-La Villa,2010-11-01
2010-11-16,MAMACONDE,52010060,"1,9603455","-77,2955982",Leiva7,Leiva-Las delicias,2010-11-01
2010-11-16,MAMACONDE,52010060,"1,9647436","-77,2378016",Leiva7,Las delicias-Mamaconde,2010-11-01
2010-11-16,MAMACONDE,52010060,"1,9863465","-77,3032359",Leiva7,La garganta-El placer,2010-11-01
2009-01-18,MAMACONDE,52010060,"1,9349818","-77,3062066",Leiva8,NoRegister,2009-01-01
2013-08-16,MONOPAMBA,47015080,"0,77883","-77,3640099",Cordoba1,LlorenteÂ,2013-08-01
2013-08-03,MONOPAMBA,47015080,"0,8136144","-77,3398474",Puerres3,NoRegister,2013-08-01
2013-07-24,MONOPAMBA,47015080,"0,8136144","-77,3398474",Puerres4,Monopamba,2013-07-01
2011-01-11,MONOPAMBA,47015080,"0,8060863","-77,3052013",Puerres8,NoRegister,2011-01-01
2012-01-05,MOSQUERA,53010020,"2,2740962","-78,3159411",OlayaHerrera1,NoRegister,2012-01-01
2007-04-24,MOSQUERA,53010020,"2,2740962","-78,3159411",OlayaHerrera2,NoRegister,2007-04-01
2012-04-18,SANDE EL,52060050,"1,1831799","-77,9076",Mallama4,Vereda San Miguel,2012-04-01
2012-02-01,SANDE EL,52060050,"1,168739","-77,895263",Mallama5,Vereda Chucunes,2012-02-01
2012-02-01,SANDE EL,52060050,"1,1831799","-77,9076",Mallama5,Vereda San Miguel,2012-02-01
2013-03-25,SANDE EL,52060050,"1,447885","-77,776016",Samaniego3,NoRegister,2013-03-01
2011-11-29,SANDE EL,52060050,"1,3544142","-77,6370598",Samaniego9,Via la capilla,2011-11-01
2012-01-24,SANDE EL,52060050,"1,2644013","-77,7113131",Santacruz2,Guachaves-arrayan,2012-01-01
2009-02-20,SANDE EL,52060050,"1,2784541","-77,7223162",SantaCruz4,NoRegister,2009-02-01
2014-05-11,SANDONA,52050040,"1,2703515","-77,505439",Ancuya1,Via altura Km 4,2014-05-01
2011-05-02,SANDONA,52050040,"1,2625162","-77,5144637",Ancuya10,NoRegister,2011-05-01
2011-03-03,SANDONA,52050040,"1,2625162","-77,5144637",Ancuya11,NoRegister,2011-03-01
2011-02-03,SANDONA,52050040,"1,2625162","-77,5144637",Ancuya12,NoRegister,2011-02-01
2010-11-17,SANDONA,52050040,"1,2","-77,53335",Ancuya13,Macascruz,2010-11-01
2010-11-17,SANDONA,52050040,"1,230438","-77,5235377",Ancuya13,Ancuya - La Loma,2010-11-01
2010-11-17,SANDONA,52050040,"1,2417064","-77,5099673",Ancuya13,Consaca-Ancuya,2010-11-01
2010-11-17,SANDONA,52050040,"1,28076","-77,4760692",Ancuya13,Ancuya Sandona,2010-11-01
2010-11-17,SANDONA,52050040,"1,28334","-77,53335",Ancuya13,Vereda el ingenio,2010-11-01
2010-11-17,SANDONA,52050040,"1,3838544","-77,5364443",Ancuya13,Via Ancuya Linares,2010-11-01
2014-05-03,SANDONA,52050040,"1,2642195","-77,5171361",Ancuya2,via departamental km 1,2014-05-01
2013-05-31,SANDONA,52050040,"1,2001285","-77,5339541",Ancuya3,sector Cruz de Mayo,2013-05-01
2013-05-31,SANDONA,52050040,"1,21227","-77,53425",Ancuya3,indo-centro,2013-05-01
2013-05-31,SANDONA,52050040,"1,2124882","-77,5422002",Ancuya3,Vereda Indo_Sector Santa Rosa,2013-05-01
2013-03-22,SANDONA,52050040,"1,2417064","-77,5099673",Ancuya4,via Consaca-Ancuya km 1 y 3,2013-03-01
2012-04-27,SANDONA,52050040,"1,2584326","-77,5195857",Ancuya5,Noticia el tiempo -Â Via ancuya consaca,2012-04-01
2012-04-21,SANDONA,52050040,"1,2417064","-77,5099673",Ancuya6,Via Consaca-Ancuya,2012-04-01
2012-04-21,SANDONA,52050040,"1,2601074","-77,5207808",Ancuya6,via Ancuya-Guaitarilla,2012-04-01
2012-04-21,SANDONA,52050040,"1,2779664","-77,4904057",Ancuya6,Ancuya Sandona,2012-04-01
2012-04-21,SANDONA,52050040,"1,3838544","-77,5364443",Ancuya6,Via ancuya linares,2012-04-01
2012-04-11,SANDONA,52050040,"1,2497243","-77,5195575",Ancuya7,IE la loma,2012-04-01
2012-04-11,SANDONA,52050040,"1,2620499","-77,51327",Ancuya7,Escuela Carlos Albornoz seccion primaria,2012-04-01
2012-02-08,SANDONA,52050040,"1,21665","-77,5167",Ancuya8,La Cocha blanca,2012-02-01
2012-02-08,SANDONA,52050040,"1,25004","-77,53335",Ancuya8,tablon yanancha,2012-02-01
2012-01-21,SANDONA,52050040,"1,2352472","-77,5335958",Ancuya9,Via Ancuya-Guaitarilla,2012-01-01
2012-01-21,SANDONA,52050040,"1,2779664","-77,4904057",Ancuya9,ViaÂ Ancuya Sandona,2012-01-01
2012-03-27,SANDONA,52050040,"1,35207","-77,30148",Chachagui2,palmas abajo casabuy,2012-03-01
2010-11-30,SANDONA,52050040,"1,3515337","-77,2993771",Chachagui8,Vereda Casabuy,2010-11-01
2014-05-09,SANDONA,52050040,"1,200931","-77,4596716",Consaca1,consaca pasto - sector el diviso,2014-05-01
2011-02-04,SANDONA,52050040,"1,2069804","-77,4647353",Consaca10,Descripcion erronea,2011-02-01
2014-01-30,SANDONA,52050040,"1,205404","-77,457826",Consaca2,CIRCUNVALAR GALERAS,2014-01-01
2012-04-27,SANDONA,52050040,"1,207624","-77,465658",Consaca3,NoRegister,2012-04-01
2012-04-06,SANDONA,52050040,"1,219806","-77,489831",Consaca4,via consaca sandona,2012-04-01
2012-04-06,SANDONA,52050040,"1,221016","-77,477364",Consaca4,VIA TINAJILLAS-VERACRUZ,2012-04-01
2012-04-06,SANDONA,52050040,"1,2212","-77,40448",Consaca4,Vereda Churupamba,2012-04-01
2012-04-06,SANDONA,52050040,"1,2309115","-77,4887328",Consaca4,Polideportivo Rumipamba,2012-04-01
2012-04-06,SANDONA,52050040,"1,2494648","-77,4947724",Consaca4,el hatillo,2012-04-01
2012-03-26,SANDONA,52050040,"1,2284687","-77,5047982",Consaca5,VIA CONSACA-ANCUYA,2012-03-01
2012-03-26,SANDONA,52050040,"1,262872","-77,478943",Consaca5,via vda campamento - sandona,2012-03-01
2012-02-03,SANDONA,52050040,"1,1973295","-77,4644359",Consaca6,Camino san jose bombona,2012-02-01
2012-01-20,SANDONA,52050040,"1,2043286","-77,4566047",Consaca7,puente azufralÂ,2012-01-01
2012-01-11,SANDONA,52050040,"1,2076562","-77,4668596",Consaca8,NoRegister,2012-01-01
2012-04-18,SANDONA,52050040,"1,454013","-77,4374827",ElPenol1,HOGAR AGRUPADO MIS PRIMEROS PASOS 1,2012-04-01
2012-01-06,SANDONA,52050040,"1,4470158","-77,4391745",ElPenol2,molinocayoÂ,2012-01-01
2012-01-06,SANDONA,52050040,"1,46438","-77,47883",ElPenol2,vda alto peÃ±olÂ,2012-01-01
2011-06-30,SANDONA,52050040,"1,453475","-77,4404636",ElPenol3,NoRegister,2011-06-01
2011-01-21,SANDONA,52050040,"1,4540971","-77,4419549",ElPenol5,NoRegister,2011-01-01
2009-02-16,SANDONA,52050040,"1,4533785","-77,4363437",ElPenol6,NoRegister,2009-02-01
2008-05-27,SANDONA,52050040,"1,4573147","-77,4405923",ElPenol7,NoRegister,2008-05-01
2006-05-04,SANDONA,52050040,"1,4536603","-77,4381531",ElPenol8,vda banao,2006-05-01
2013-03-21,SANDONA,52050040,"1,4482396","-77,372933",ElTambo1,Chuza,2013-03-01
2012-04-29,SANDONA,52050040,"1,45002","-77,38334",ElTambo2,Chuza,2012-04-01
2011-06-20,SANDONA,52050040,"1,4117147","-77,3916987",ElTambo3,El Tambo,2011-06-01
2011-04-11,SANDONA,52050040,"1,37977","-77,35283",ElTambo4,San Antonio,2011-04-01
2010-12-22,SANDONA,52050040,"1,406577","-77,460873",ElTambo5,TAMBO MOTILONÂ,2010-12-01
2010-11-30,SANDONA,52050040,"1,35373056","-77,3926694",ElTambo6,Pocaurco,2010-11-01
2010-11-30,SANDONA,52050040,"1,396297","-77,411442",ElTambo6,EL TAMBO - SAN PEDRO,2010-11-01
2010-11-30,SANDONA,52050040,"1,401069","-77,422179",ElTambo6,el tambo - el motilon,2010-11-01
2010-11-30,SANDONA,52050040,"1,418202","-77,369901",ElTambo6,VIA EL TAMBO - CHUZA,2010-11-01
2009-03-29,SANDONA,52050040,"1,4081109","-77,391527",ElTambo7,NoRegister,2009-03-01
2010-11-17,SANDONA,52050040,"1,200427","-77,500429",Guaitarilla6,GUAITARILLA - PLAN GRANDE,2010-11-01
2013-03-25,SANDONA,52050040,"1,2869284","-77,366353",LaFlorida1,VIA PASTO - LA FLORIDA A LA ALTURA DE LA VEREDA LA VICTORIAÂ,2013-03-01
2012-05-31,SANDONA,52050040,"1,3624325","-77,4352326",LaFlorida2,Catauca,2012-05-01
2011-06-30,SANDONA,52050040,"1,2983903","-77,4038075",LaFlorida3,NoRegister,2011-06-01
2011-05-02,SANDONA,52050040,"1,2991626","-77,4044512",LaFlorida4,NoRegister,2011-05-01
2007-04-27,SANDONA,52050040,"1,2999943","-77,406908",LaFlorida5,NoRegister,2007-04-01
2013-04-20,SANDONA,52050040,"1,3880106","-77,5477642",Linares1,Motilones-Tabiles,2013-04-01
2006-04-17,SANDONA,52050040,"1,351051","-77,5233126",Linares10,NoRegister,2006-04-01
2012-04-23,SANDONA,52050040,"1,3358699","-77,53646",Linares2,Vereda San Francisco- Bellavista,2012-04-01
2012-04-23,SANDONA,52050040,"1,3690363","-77,518722",Linares2,Centro educativo Poroto,2012-04-01
2012-04-23,SANDONA,52050040,"1,3710074","-77,5264489",Linares2,La encillada-San antonio,2012-04-01
2012-04-23,SANDONA,52050040,"1,38342","-77,54991",Linares2,Centro educativo motilon,2012-04-01
2012-02-28,SANDONA,52050040,"1,351051","-77,5233126",Linares3,NoRegister,2012-02-01
2012-02-17,SANDONA,52050040,"1,3638218","-77,5226637",Linares4,Linares-Poroto,2012-02-01
2012-02-17,SANDONA,52050040,"1,3755591","-77,4989188",Linares4,Centro educativo llanogrande bajo,2012-02-01
2012-02-17,SANDONA,52050040,"1,3766918","-77,5335779",Linares4,Linares-Tabiles,2012-02-01
2011-04-30,SANDONA,52050040,"1,350933","-77,52387",Linares5,NoRegister,2011-04-01
2011-03-07,SANDONA,52050040,"1,350933","-77,52387",Linares6,NoRegister,2011-03-01
2008-05-30,SANDONA,52050040,"1,350933","-77,52387",Linares7,NoRegister,2008-05-01
2010-12-09,SANDONA,52050040,"1,3658811","-77,5127065",Linares7,Linares-Llanogrande,2010-12-01
2010-12-09,SANDONA,52050040,"1,3766918","-77,5335779",Linares7,Linares-Tabiles,2010-12-01
2007-04-22,SANDONA,52050040,"1,3616809","-77,5620777",Linares9,Tabiles-Samaniego,2007-04-01
2012-03-29,SANDONA,52050040,"1,2862692","-77,3577393",NariÃ±o1,Institucion educativa juan pablo segundo,2012-03-01
2012-01-25,SANDONA,52050040,"1,2802361","-77,3528976",NariÃ±o2,Via a el chorillo,2012-01-01
2011-05-09,SANDONA,52050040,"1,2897467","-77,3580033",NariÃ±o4,NoRegister,2011-05-01
2011-03-28,SANDONA,52050040,"1,2897467","-77,3580033",NariÃ±o5,NoRegister,2011-03-01
2014-01-08,SANDONA,52050040,"1,2276793","-77,5829796",Providencia1,Providencia-German,2014-01-01
